1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2010:Q1,442775.00,-56697.00,460998.00,70801.00,36397.00,-68724.00,442775.00,568605.00,1445.00,79821.00,461084.00,26255.00,-175938.00,-6046.00,0.00,35498.00,35217.00,-130920.00,-69334.00,8900.00,-599.00,-18860.00,-29794.00,50108.00,442775.00,89918.00,76623.00,608.00,615.00,-9990.00,22062.00,224776.00,169552.00,27140.00,-7760.00,-2652.00,14328.00,5244.00,36480.00,29050.00,-15296.00,5997.00,-208935.00,153818.00,448.00,10305.00,4926.00,-35991.00,-12979.00,6296.00,27581.00,789.00,16435.00,128081.00
2010:Q2,143683.00,-53048.00,348464.00,-18374.00,2200.00,-135559.00,143683.00,365479.00,-1987.00,25719.00,348733.00,-6986.00,-203230.00,10540.00,0.00,-84919.00,66276.00,-112576.00,-25046.00,-6386.00,8655.00,-29594.00,-30180.00,-18566.00,143683.00,23998.00,33223.00,7567.00,616.00,-10995.00,-6413.00,25153.00,45488.00,-30401.00,13261.00,-3799.00,11014.00,-2759.00,32146.00,29050.00,8263.00,-2879.00,-121789.00,103320.00,46.00,11373.00,-27980.00,-40683.00,3080.00,6346.00,-13844.00,-17443.00,23343.00,94532.00
2010:Q3,424122.00,22500.00,406665.00,-65740.00,3945.00,56752.00,424122.00,508198.00,-2693.00,99930.00,406786.00,4175.00,-117170.00,-20158.00,0.00,-115299.00,49438.00,-86785.00,-17742.00,2011.00,-4792.00,51110.00,25047.00,33094.00,424122.00,-173180.00,-192351.00,11682.00,614.00,-10824.00,17699.00,309438.00,-15565.00,92700.00,123627.00,-2660.00,-10560.00,3625.00,53013.00,29051.00,21559.00,-7696.00,-105622.00,109041.00,323.00,8815.00,-22862.00,-26554.00,-7158.00,15717.00,12105.00,45019.00,-6480.00,287864.00
2010:Q4,390121.00,6830.00,429124.00,-25555.00,64506.00,-84784.00,390121.00,513531.00,1972.00,30963.00,429314.00,51282.00,-183463.00,-53654.00,0.00,-69046.00,43301.00,-74455.00,1195.00,-3525.00,33607.00,-45233.00,-15653.00,60053.00,390121.00,-7078.00,-10514.00,-4285.00,615.00,-15056.00,22162.00,268295.00,116781.00,45717.00,-139846.00,-352.00,16349.00,-6798.00,18922.00,29050.00,62043.00,27785.00,33154.00,79968.00,623.00,-788.00,-26788.00,-5940.00,-2718.00,17015.00,19070.00,-10508.00,-4444.00,128904.00
2011:Q1,345569.00,73742.00,245788.00,50546.00,-16875.00,-7632.00,345569.00,289172.00,-131.00,62559.00,246086.00,-19342.00,-22203.00,-18332.00,0.00,2775.00,47473.00,-66371.00,-14667.00,7474.00,-1484.00,11066.00,9863.00,78600.00,345569.00,-99641.00,-55602.00,-14634.00,276.00,-10778.00,-18903.00,337009.00,249002.00,21610.00,-3695.00,-285.00,19346.00,7367.00,33469.00,18756.00,-10235.00,10977.00,-33115.00,-23847.00,-928.00,7418.00,-10390.00,-259.00,313.00,49940.00,-161.00,-281.00,2007.00,108201.00
2011:Q2,-82325.00,-49684.00,6014.00,-70990.00,-30901.00,63236.00,-82325.00,16792.00,-1215.00,46611.00,6053.00,-34657.00,-185735.00,-1399.00,0.00,-119979.00,48950.00,-43049.00,-11505.00,-72.00,-18173.00,-46713.00,6205.00,86618.00,-82325.00,-145510.00,-92981.00,521.00,275.00,-34770.00,-18555.00,-3472.00,234999.00,-34618.00,4902.00,-1390.00,4932.00,-4381.00,13085.00,18757.00,-187114.00,-1320.00,-64379.00,21428.00,502.00,10921.00,-16716.00,-3862.00,1721.00,27823.00,-9264.00,2305.00,-21803.00,66657.00
2011:Q3,435748.00,-77160.00,495759.00,7168.00,-14569.00,24550.00,435748.00,547483.00,-4938.00,64423.00,496243.00,-8245.00,-89454.00,210.00,0.00,-34578.00,41262.00,-57947.00,2666.00,-1252.00,-10854.00,-26921.00,-2040.00,-22281.00,435748.00,160154.00,210941.00,-4322.00,276.00,-33153.00,-13588.00,200595.00,-1284.00,61642.00,22170.00,-1648.00,3758.00,850.00,25089.00,18758.00,220177.00,-7096.00,-14430.00,-47581.00,422.00,13051.00,-1654.00,-8072.00,2506.00,23001.00,-44498.00,4562.00,-69128.00,74999.00
2011:Q4,362561.00,-35181.00,390020.00,-7746.00,15822.00,-354.00,362561.00,434456.00,-1196.00,30477.00,390306.00,14869.00,-57171.00,29522.00,0.00,-35417.00,27385.00,-33359.00,-6244.00,1400.00,-7382.00,-17869.00,-15207.00,-14724.00,362561.00,-27918.00,10827.00,9936.00,275.00,-39517.00,-9439.00,436751.00,-38688.00,59713.00,-21222.00,-192.00,2941.00,-4219.00,4990.00,18756.00,73491.00,2144.00,103775.00,198579.00,-395.00,14678.00,-9776.00,-1284.00,-3661.00,7751.00,52652.00,-7460.00,-15822.00,-46272.00
2012:Q1,377500.00,25111.00,382690.00,-44637.00,-652.00,14988.00,377500.00,478828.00,-1758.00,98776.00,381855.00,-45.00,-92879.00,-53009.00,0.00,-68727.00,24925.00,-41263.00,-6924.00,9104.00,6189.00,21346.00,15480.00,-8449.00,377500.00,-194721.00,-134020.00,-24077.00,1054.00,-29655.00,-8023.00,383834.00,-10721.00,60233.00,-8408.00,241.00,18374.00,3223.00,29178.00,35712.00,-16825.00,3916.00,-64152.00,208117.00,354.00,16262.00,-16624.00,-2245.00,-102.00,58112.00,71252.00,-17215.00,15152.00,188387.00
2012:Q2,166348.00,-32366.00,204465.00,8307.00,12030.00,-26088.00,166348.00,271397.00,-4521.00,64766.00,204500.00,6652.00,-114925.00,-19560.00,0.00,-38758.00,47030.00,-47189.00,-23171.00,6024.00,4122.00,-31264.00,-12159.00,9876.00,166348.00,220656.00,203181.00,4855.00,1053.00,-1472.00,13039.00,-27628.00,11994.00,10402.00,-7726.00,-691.00,3806.00,166.00,-42432.00,35713.00,12195.00,-4088.00,-73271.00,81296.00,994.00,18435.00,-53190.00,-1179.00,1999.00,19595.00,-12493.00,-38135.00,8982.00,-26680.00
2012:Q3,359609.00,-4734.00,249578.00,2145.00,-11547.00,124167.00,359609.00,339066.00,-3417.00,99836.00,249504.00,-6857.00,-72661.00,-38978.00,0.00,-28298.00,30517.00,-41744.00,-1968.00,4074.00,-16308.00,12146.00,7898.00,93204.00,359609.00,-62610.00,-82985.00,9263.00,1054.00,-97.00,10155.00,231305.00,-42718.00,55970.00,21859.00,-669.00,-1463.00,899.00,30065.00,35714.00,24858.00,-7973.00,-9621.00,129029.00,2303.00,7606.00,-34494.00,-1956.00,-1584.00,60294.00,-10409.00,-6432.00,-19973.00,190914.00
2012:Q4,454798.00,-4889.00,344234.00,10004.00,-6129.00,111578.00,454798.00,424424.00,-4199.00,89219.00,344719.00,-5315.00,-35838.00,-3899.00,0.00,-18852.00,28371.00,-22259.00,-42016.00,7228.00,4332.00,18040.00,-6783.00,66212.00,454798.00,-49604.00,-56988.00,-2492.00,1053.00,-27.00,8850.00,361106.00,105912.00,36999.00,5697.00,-1470.00,-2770.00,-2688.00,21820.00,35712.00,35575.00,5684.00,59842.00,90058.00,2052.00,10107.00,-32359.00,-537.00,-6614.00,-18999.00,55538.00,-5028.00,-33425.00,143296.00
2013:Q1,503136.00,48818.00,348077.00,35865.00,5734.00,64642.00,503136.00,440846.00,-1594.00,89658.00,347824.00,4958.00,-22010.00,-41568.00,0.00,10785.00,25333.00,-27748.00,-12305.00,2559.00,-1059.00,-10195.00,32188.00,84300.00,503136.00,-129296.00,-104460.00,-24703.00,129.00,-44.00,-218.00,465784.00,269827.00,35771.00,-20009.00,235.00,11411.00,9140.00,19530.00,22442.00,7946.00,8765.00,-19869.00,148874.00,3520.00,7148.00,-10020.00,-2069.00,-3702.00,-8428.00,-47201.00,3475.00,28998.00,166648.00
2013:Q2,-90135.00,-10625.00,-104780.00,68882.00,-15197.00,-28415.00,-90135.00,-70364.00,-3082.00,53821.00,-104444.00,-16659.00,-52276.00,-33672.00,0.00,34169.00,34377.00,-184045.00,-5985.00,135862.00,13962.00,-41782.00,-5162.00,32505.00,-90135.00,-179850.00,-166467.00,5628.00,129.00,-20.00,-19120.00,77271.00,274488.00,-2278.00,-23382.00,-256.00,5268.00,5927.00,20108.00,22442.00,-98267.00,30842.00,-10991.00,-18999.00,3606.00,3394.00,-19901.00,74.00,-4921.00,-18180.00,-90839.00,8054.00,-8918.00,12444.00
2013:Q3,209208.00,-13724.00,52070.00,52748.00,-37524.00,155638.00,209208.00,146318.00,-4471.00,127704.00,52206.00,-29121.00,10188.00,-25637.00,0.00,10057.00,42555.00,-36227.00,11378.00,9623.00,-6946.00,13051.00,-7666.00,52702.00,209208.00,-47410.00,-12556.00,1147.00,129.00,-13.00,-36117.00,123999.00,261118.00,-6129.00,2728.00,813.00,-4291.00,5143.00,13344.00,22443.00,-112150.00,24015.00,21274.00,-44042.00,-304.00,4348.00,-20553.00,-1210.00,-107.00,-20730.00,-19391.00,1921.00,-4241.00,132619.00
2013:Q4,728269.00,-25262.00,562324.00,80435.00,-21906.00,132678.00,728269.00,562622.00,-5293.00,21522.00,561713.00,-15320.00,129092.00,-1824.00,0.00,52526.00,28520.00,-26698.00,793.00,28050.00,16277.00,23147.00,8301.00,36555.00,728269.00,-143382.00,-139152.00,4749.00,128.00,-5.00,-9102.00,629796.00,281135.00,63294.00,-9755.00,684.00,-7832.00,-653.00,42026.00,22441.00,310321.00,26126.00,38464.00,25088.00,-1301.00,-2401.00,-44102.00,2053.00,-2032.00,-42385.00,-28860.00,2482.00,-44997.00,241855.00
2014:Q1,285857.00,40560.00,249908.00,-73115.00,-11841.00,80345.00,285857.00,345503.00,-1145.00,106993.00,249424.00,-9769.00,-84615.00,-8111.00,0.00,-88873.00,16242.00,-40810.00,-23702.00,29890.00,10327.00,5146.00,15276.00,24969.00,285857.00,-40911.00,-51928.00,14152.00,426.00,-2.00,-3559.00,187694.00,213898.00,47792.00,540.00,520.00,4671.00,4312.00,14399.00,5404.00,-11054.00,9991.00,-91821.00,-14501.00,-290.00,11002.00,-4813.00,52.00,3893.00,-9841.00,-25737.00,-3679.00,32956.00,139074.00
2014:Q2,207598.00,13325.00,-43582.00,53414.00,-3960.00,188401.00,207598.00,19724.00,-839.00,67283.00,-43550.00,-3170.00,76571.00,-4925.00,0.00,39214.00,14168.00,-14306.00,5231.00,11267.00,-9346.00,23456.00,11812.00,111303.00,207598.00,-38745.00,-57430.00,-3154.00,427.00,-19.00,21431.00,172943.00,138079.00,44066.00,-2037.00,-1297.00,405.00,569.00,20420.00,5406.00,5165.00,9839.00,-134350.00,76182.00,-498.00,12176.00,-8978.00,259.00,619.00,9959.00,-20757.00,6895.00,10821.00,73400.00
2014:Q3,364132.00,-9417.00,230442.00,59036.00,-35226.00,119297.00,364132.00,266821.00,-2650.00,69861.00,230264.00,-30654.00,80503.00,-4217.00,0.00,35622.00,23592.00,3904.00,6730.00,4252.00,10521.00,-12978.00,13077.00,16808.00,364132.00,-8715.00,12690.00,-2342.00,427.00,0.00,-19490.00,215640.00,80038.00,73449.00,-7565.00,-203.00,-3256.00,9892.00,18420.00,5408.00,25181.00,6627.00,31417.00,7380.00,-2077.00,6320.00,-3134.00,2882.00,-2523.00,-5406.00,-46072.00,9345.00,9517.00,157207.00
2014:Q4,483627.00,-65713.00,299272.00,110823.00,9054.00,130191.00,483627.00,371893.00,-2048.00,65995.00,299789.00,8157.00,101963.00,47.00,0.00,89316.00,20990.00,-1580.00,13723.00,1449.00,-22.00,-7630.00,-14330.00,9771.00,483627.00,72838.00,54639.00,2872.00,426.00,0.00,14901.00,248446.00,48700.00,76177.00,-5464.00,-267.00,-10801.00,-1100.00,5358.00,5403.00,67194.00,-6141.00,70584.00,24004.00,162.00,22051.00,-2009.00,2323.00,4010.00,12940.00,3377.00,-12742.00,-55313.00,162343.00
2015:Q1,138307.00,22307.00,18178.00,-43447.00,26580.00,114689.00,138307.00,162545.00,-454.00,123764.00,17935.00,21300.00,-57616.00,-19861.00,0.00,-40886.00,-2318.00,6883.00,-283.00,261.00,-16466.00,-11357.00,26411.00,33378.00,138307.00,46783.00,29899.00,-5728.00,922.00,0.00,21690.00,15024.00,-8507.00,69972.00,-8473.00,-45.00,5321.00,8015.00,26455.00,12001.00,-108217.00,-9937.00,-51336.00,64864.00,615.00,19418.00,-6465.00,681.00,-5099.00,-3675.00,7579.00,-5498.00,7355.00,76500.00
2015:Q2,159516.00,26080.00,-81457.00,54940.00,10008.00,149945.00,159516.00,72042.00,-3668.00,152464.00,-80938.00,4184.00,63594.00,1020.00,0.00,23363.00,31058.00,-5499.00,-19352.00,-2224.00,28382.00,3843.00,3003.00,23880.00,159516.00,-94165.00,-72343.00,-5512.00,1123.00,-20.00,-17413.00,-34676.00,541.00,38860.00,-12502.00,370.00,-2824.00,7355.00,12967.00,8549.00,-127445.00,751.00,-47398.00,99266.00,687.00,2047.00,-17003.00,977.00,2979.00,-20605.00,-25977.00,431.00,43298.00,288357.00
2015:Q3,146542.00,12489.00,23319.00,87194.00,-11836.00,35376.00,146542.00,115606.00,-2618.00,105296.00,22764.00,-9836.00,70321.00,2602.00,0.00,35535.00,52214.00,-41851.00,5788.00,-3028.00,-407.00,-11098.00,30566.00,-39385.00,146542.00,233286.00,216729.00,-4555.00,804.00,-17.00,20325.00,8159.00,9367.00,13496.00,9464.00,-8.00,-9058.00,3498.00,25919.00,13668.00,-91764.00,-4990.00,47915.00,-44248.00,436.00,21587.00,-6026.00,-319.00,-1350.00,-7364.00,-10714.00,4489.00,34161.00,-94903.00
2015:Q4,798056.00,-49771.00,764352.00,121932.00,-9860.00,-28597.00,798056.00,782788.00,-1305.00,26370.00,764811.00,-7088.00,76332.00,6965.00,0.00,75479.00,45994.00,-18485.00,-2189.00,-2772.00,-4090.00,-30741.00,6171.00,-61064.00,798056.00,-12054.00,-28772.00,8902.00,1366.00,0.00,6450.00,645577.00,3683.00,92043.00,2508.00,476.00,3728.00,1487.00,16414.00,11210.00,419583.00,8524.00,123055.00,-3163.00,-355.00,12293.00,4210.00,-445.00,2019.00,-13063.00,-7546.00,-20066.00,-11018.00,164533.00
2016:Q1,468676.00,79644.00,236244.00,9388.00,20892.00,122508.00,468676.00,397731.00,661.00,144468.00,236129.00,16473.00,92248.00,9223.00,0.00,-18896.00,28399.00,-17196.00,-420.00,20710.00,-11834.00,30309.00,51953.00,-21303.00,468676.00,151501.00,139828.00,8079.00,1187.00,0.00,2407.00,242413.00,1712.00,18970.00,21287.00,-110.00,-1764.00,7264.00,53612.00,7011.00,-8708.00,14501.00,49641.00,5977.00,361.00,31581.00,-3014.00,-997.00,1541.00,-1102.00,-5264.00,-2469.00,52383.00,74762.00
2016:Q2,216867.00,-5239.00,7835.00,145653.00,28553.00,40065.00,216867.00,110301.00,-232.00,84228.00,7952.00,18353.00,104902.00,-6488.00,0.00,105413.00,40123.00,-36895.00,-31733.00,10526.00,-8454.00,23197.00,9213.00,1664.00,216867.00,-127058.00,-151035.00,-3615.00,981.00,0.00,26611.00,292222.00,-12702.00,42787.00,24152.00,744.00,776.00,1866.00,42001.00,8894.00,3989.00,19850.00,-41675.00,94481.00,-341.00,14978.00,12546.00,-2293.00,14680.00,-708.00,25471.00,2162.00,40564.00,51703.00
2016:Q3,456248.00,-104578.00,258783.00,90649.00,-7250.00,218644.00,456248.00,327341.00,-2364.00,78479.00,258590.00,-7364.00,128087.00,-11057.00,0.00,49487.00,41355.00,-7413.00,-15513.00,-5772.00,14630.00,86624.00,-24254.00,820.00,456248.00,30214.00,-18529.00,20619.00,1124.00,0.00,27000.00,334581.00,-10142.00,117445.00,-10663.00,-333.00,-3644.00,26506.00,37027.00,6601.00,23027.00,19990.00,-26035.00,124497.00,603.00,24199.00,-3146.00,-3743.00,4031.00,-11514.00,-5344.00,-108.00,25327.00,91453.00
2016:Q4,413461.00,-26449.00,339898.00,105936.00,240.00,-6164.00,413461.00,327656.00,-1486.00,-11524.00,339994.00,672.00,61378.00,-13115.00,0.00,58367.00,47473.00,-18061.00,-8432.00,-6038.00,3502.00,64.00,-2382.00,24427.00,413461.00,-25955.00,-30025.00,-5163.00,944.00,0.00,8289.00,343784.00,362.00,107856.00,-24066.00,943.00,-3018.00,10751.00,12778.00,8764.00,80903.00,5318.00,182246.00,9459.00,376.00,13094.00,-8809.00,-1312.00,-8344.00,-5302.00,-9892.00,3946.00,-32269.00,95632.00
