1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1992:Q1,1518479.00,1680118.00,1643884.00,465278.00,248998.00,929318.00,246.00,44.00,36234.00,1224069.00,2260.00,-5824.00,52233.00,-161414.00,26035.00,-4252.00,201182.00,11594.00,239562.00,-1516.00,-38268.00,-10190.00,-73938.00,-67916.00,9325.00,-15347.00,130504.00,125513.00,20121.00,28796.00,299496.00,-9840.00,18893.00,53336.00,520969.00,1187836.00,0.00,0.00,72.00,460333.00,16000.00,373850.00,-11164.00,5187.00,76460.00,96419.00,-37110.00,-28359.00,155137.00,6750.00,46000.00,58059.00,-464.00,126.00,19177.00,19254.00,488861.00,-161639.00
1992:Q2,1540789.00,1687038.00,1699965.00,469788.00,259876.00,947060.00,23209.00,32.00,-12927.00,647964.00,-2586.00,1584.00,66815.00,-21356.00,10427.00,28892.00,68491.00,4178.00,64716.00,24479.00,-41160.00,16278.00,10088.00,33096.00,-25738.00,2730.00,-38383.00,137236.00,86349.00,17688.00,348648.00,16832.00,46680.00,38727.00,-168169.00,660890.00,0.00,0.00,288.00,463169.00,-5048.00,362969.00,388.00,27096.00,77764.00,48781.00,-32823.00,23746.00,65424.00,-7566.00,36000.00,80091.00,2452.00,8878.00,47312.00,15866.00,-41946.00,-146250.00
1992:Q3,1579855.00,1734362.00,1716540.00,480200.00,261441.00,954363.00,20512.00,24.00,17822.00,789362.00,-3306.00,4812.00,181892.00,-163655.00,-73892.00,-3380.00,131401.00,8684.00,90374.00,95584.00,-3096.00,-60145.00,-22199.00,236.00,-34250.00,11815.00,73352.00,177972.00,8842.00,36724.00,366208.00,-6513.00,52388.00,31384.00,-2665.00,771541.00,0.00,0.00,188.00,500716.00,-2472.00,370467.00,9028.00,61945.00,61748.00,135889.00,-27833.00,31852.00,119080.00,12790.00,12000.00,49152.00,668.00,10464.00,50592.00,-8924.00,20795.00,-154507.00
1992:Q4,1533147.00,1422023.00,1746338.00,490490.00,265056.00,969428.00,21344.00,20.00,-324315.00,351253.00,-3288.00,1544.00,86913.00,-118943.00,-69849.00,10920.00,-17140.00,5565.00,-3500.00,15669.00,-83543.00,48669.00,-16861.00,-5072.00,-23602.00,11814.00,-49309.00,160655.00,18984.00,31240.00,350588.00,-2278.00,784.00,36385.00,-69091.00,675568.00,0.00,-8000.00,332.00,348943.00,26036.00,266875.00,2668.00,-940.00,54304.00,152688.00,10550.00,18722.00,98639.00,24778.00,14000.00,36470.00,3100.00,8908.00,1280.00,1200.00,116648.00,111124.00
1993:Q1,1556040.00,1630449.00,1777907.00,494139.00,275438.00,972346.00,35940.00,44.00,-147459.00,745740.00,2698.00,-9828.00,-21237.00,-207231.00,-15827.00,6496.00,89091.00,10693.00,32904.00,-81574.00,1773.00,125295.00,-5012.00,56720.00,-39985.00,-21747.00,-205652.00,188251.00,144802.00,31516.00,437556.00,-26607.00,51784.00,64586.00,220354.00,893198.00,0.00,0.00,288.00,531038.00,-9346.00,232382.00,3160.00,73410.00,231432.00,16811.00,-28551.00,-30293.00,43636.00,32019.00,8200.00,96410.00,12.00,-4286.00,48064.00,32363.00,164298.00,-74409.00
1993:Q2,1602782.00,1818729.00,1810118.00,512853.00,282599.00,990510.00,24104.00,52.00,8610.00,978637.00,-1890.00,340.00,151154.00,-60039.00,29989.00,-9960.00,9579.00,10424.00,105864.00,-129536.00,-65873.00,88702.00,1796.00,42828.00,-52324.00,11291.00,-28713.00,193172.00,46651.00,36504.00,380848.00,6743.00,48442.00,54377.00,119644.00,970027.00,0.00,0.00,360.00,665961.00,27950.00,360495.00,4080.00,87500.00,185936.00,157124.00,-6969.00,-25846.00,147449.00,42491.00,23200.00,20068.00,2560.00,8105.00,49814.00,20575.00,22259.00,-215946.00
1993:Q3,1586154.00,1938152.00,1810530.00,521085.00,289358.00,993441.00,6598.00,48.00,127622.00,1048916.00,1396.00,3824.00,141416.00,-26670.00,-21283.00,2240.00,148227.00,-584.00,-5998.00,61253.00,-4417.00,97973.00,-33840.00,-15956.00,-35291.00,17406.00,-10596.00,217382.00,46218.00,37240.00,361632.00,-15015.00,44364.00,56170.00,96212.00,921294.00,0.00,0.00,424.00,553244.00,11562.00,257687.00,16232.00,91455.00,176308.00,261966.00,18732.00,27704.00,146500.00,69031.00,32300.00,46948.00,276.00,5966.00,41772.00,-18277.00,-3326.00,-351998.00
1993:Q4,1664369.00,1695116.00,1882846.00,537147.00,305526.00,1023517.00,16612.00,44.00,-187730.00,836430.00,1744.00,-3812.00,119167.00,-125408.00,-8287.00,33804.00,79170.00,3891.00,94395.00,-89858.00,-83985.00,154726.00,-29667.00,-18692.00,-33093.00,22117.00,-132923.00,199931.00,6545.00,38256.00,306220.00,11711.00,38061.00,56520.00,245399.00,1024159.00,0.00,0.00,712.00,461317.00,9882.00,291056.00,7724.00,12824.00,139832.00,257529.00,40533.00,1526.00,113412.00,102059.00,21500.00,92385.00,2724.00,4802.00,39421.00,46835.00,96934.00,-30748.00
1994:Q1,1735859.00,2020408.00,1925549.00,543530.00,313214.00,1023411.00,45362.00,32.00,94859.00,763329.00,314.00,4748.00,5696.00,-83666.00,-70881.00,-20996.00,374565.00,8392.00,66111.00,232434.00,-25041.00,92669.00,-57189.00,-8100.00,-32010.00,-17079.00,-53140.00,74484.00,109487.00,26472.00,383536.00,-36139.00,26308.00,104069.00,-24340.00,668470.00,0.00,0.00,656.00,253135.00,13600.00,103764.00,-1304.00,-7685.00,144760.00,333624.00,38294.00,55068.00,134183.00,106079.00,-9600.00,94375.00,24.00,-12985.00,26360.00,26973.00,-44093.00,-284549.00
1994:Q2,1764347.00,2040099.00,2002178.00,552666.00,324118.00,1043959.00,81411.00,24.00,37921.00,967063.00,-7360.00,5924.00,-114422.00,-78181.00,72521.00,-10796.00,403894.00,10755.00,234631.00,115107.00,-22361.00,65763.00,482.00,-11584.00,-3591.00,15657.00,-132819.00,42506.00,116364.00,26704.00,364548.00,6858.00,83561.00,58131.00,129148.00,929142.00,0.00,0.00,636.00,312120.00,6656.00,273844.00,4716.00,-62136.00,89040.00,373139.00,56215.00,21155.00,160891.00,134879.00,-2000.00,104725.00,2716.00,11231.00,85725.00,15068.00,25781.00,-275752.00
1994:Q3,1776676.00,1984742.00,2009676.00,562441.00,322440.00,1071552.00,53223.00,20.00,-24934.00,843177.00,2.00,-11728.00,-3662.00,140835.00,-9544.00,-29020.00,129791.00,3283.00,93456.00,57214.00,-53470.00,29308.00,17802.00,4024.00,-3068.00,16846.00,-207704.00,63044.00,47538.00,67116.00,326384.00,-892.00,42616.00,65353.00,205247.00,868110.00,0.00,0.00,768.00,287295.00,27040.00,202046.00,2896.00,-266.00,55580.00,415037.00,93310.00,24572.00,161168.00,135987.00,-50000.00,68582.00,392.00,723.00,42712.00,60078.00,42523.00,-208066.00
1994:Q4,1840866.00,2046564.00,2090647.00,583227.00,329301.00,1102949.00,75142.00,28.00,-44083.00,1062520.00,-3770.00,18080.00,4758.00,-20444.00,101636.00,-924.00,351715.00,-7074.00,56567.00,151491.00,-10724.00,161455.00,66783.00,36872.00,-18282.00,48193.00,-95250.00,-168417.00,104500.00,23248.00,195020.00,10198.00,23574.00,86471.00,365343.00,1106603.00,0.00,0.00,684.00,225654.00,38340.00,193679.00,-5676.00,-73625.00,72936.00,502345.00,98350.00,79334.00,161610.00,163051.00,-118000.00,152446.00,1940.00,5071.00,25722.00,82309.00,228434.00,-205698.00
1995:Q1,1888793.00,1910233.00,2105226.00,572771.00,324339.00,1146905.00,61179.00,32.00,-194992.00,643804.00,13418.00,-1348.00,-21348.00,77787.00,-100.00,-29324.00,-248846.00,21944.00,-221827.00,-15774.00,-109006.00,75816.00,934.00,20444.00,-13375.00,-6135.00,18197.00,-33411.00,71431.00,44592.00,326740.00,-3961.00,29785.00,70828.00,328429.00,838796.00,0.00,0.00,736.00,138351.00,2961.00,148970.00,-1228.00,-60744.00,48392.00,518485.00,149697.00,38814.00,181109.00,148865.00,-43600.00,113447.00,200.00,3041.00,29673.00,38402.00,40062.00,-21440.00
1995:Q2,1881879.00,2130944.00,2089716.00,577992.00,313854.00,1164587.00,33759.00,-476.00,41227.00,1259867.00,7328.00,10964.00,37576.00,204481.00,325182.00,-13472.00,-73593.00,9736.00,79735.00,-8293.00,-111990.00,-42780.00,-4288.00,6540.00,-20952.00,10124.00,-60055.00,14242.00,19615.00,52848.00,334316.00,-8708.00,35536.00,55958.00,321937.00,1218639.00,0.00,0.00,680.00,493053.00,32761.00,410880.00,1608.00,-55572.00,103376.00,481990.00,109217.00,39784.00,186456.00,146533.00,-54920.00,69257.00,1724.00,-2983.00,37364.00,54234.00,138240.00,-249065.00
1995:Q3,1933153.00,2238103.00,2102137.00,592400.00,328498.00,1169909.00,11326.00,4.00,135966.00,1213691.00,5040.00,4176.00,-80940.00,213003.00,76103.00,-2324.00,-64555.00,34013.00,-91977.00,-57830.00,-68677.00,119916.00,-11518.00,8376.00,-21402.00,1508.00,-81211.00,93376.00,172484.00,28548.00,361252.00,-8418.00,11918.00,79564.00,417194.00,1077724.00,0.00,8600.00,788.00,128391.00,18937.00,125034.00,408.00,-54936.00,38948.00,517546.00,87671.00,65841.00,211548.00,152485.00,-76400.00,138032.00,296.00,-6724.00,9702.00,62003.00,295491.00,-304950.00
1995:Q4,1998694.00,2272153.00,2141504.00,601344.00,335924.00,1186253.00,18431.00,-448.00,130649.00,1151820.00,-32.00,11424.00,-48777.00,72442.00,112542.00,34348.00,-91226.00,7883.00,-80883.00,59633.00,-133387.00,55528.00,8241.00,29900.00,-19182.00,-2477.00,4589.00,127285.00,143058.00,34744.00,323764.00,-6861.00,-1758.00,154938.00,273099.00,1021171.00,0.00,0.00,508.00,5989.00,17793.00,-29789.00,5132.00,-59200.00,72052.00,373252.00,82559.00,8521.00,142095.00,140077.00,-58400.00,150457.00,1856.00,8846.00,782.00,64585.00,473296.00,-273459.00
1996:Q1,2038025.00,2329905.00,2168795.00,607096.00,340424.00,1214386.00,6881.00,8.00,161110.00,1444950.00,2058.00,22596.00,-41380.00,235689.00,94950.00,79612.00,-128656.00,18920.00,-79843.00,-28809.00,-52673.00,13749.00,57796.00,74764.00,-18440.00,1472.00,-45707.00,213278.00,115050.00,16216.00,319220.00,-7411.00,-27292.00,88332.00,450598.00,1283840.00,0.00,0.00,-4.00,389252.00,25793.00,291067.00,-2320.00,-17016.00,91728.00,529161.00,23861.00,84041.00,304470.00,116789.00,-60900.00,106710.00,368.00,8159.00,-28660.00,44839.00,294914.00,-291880.00
1996:Q2,2095235.00,2317696.00,2245657.00,622282.00,355942.00,1236904.00,30521.00,8.00,72039.00,1273919.00,1752.00,4516.00,-65087.00,177246.00,118606.00,40404.00,289322.00,51616.00,49678.00,170984.00,-53505.00,70548.00,-40420.00,-9852.00,-15588.00,-14980.00,-70659.00,177956.00,141007.00,30384.00,294564.00,-1349.00,26637.00,50818.00,98222.00,1201879.00,0.00,0.00,-180.00,366104.00,9037.00,256127.00,2248.00,-3364.00,102056.00,511997.00,67421.00,54970.00,279517.00,110089.00,13900.00,161802.00,2432.00,13208.00,27833.00,113981.00,-9199.00,-222461.00
1996:Q3,2139396.00,2318170.00,2304176.00,625090.00,358199.00,1269809.00,51070.00,8.00,13994.00,1095837.00,-16312.00,20312.00,53318.00,220244.00,51251.00,2932.00,6577.00,22097.00,-6140.00,104502.00,-34053.00,-79829.00,-42659.00,-7704.00,-17904.00,-17051.00,-269150.00,138165.00,129902.00,56096.00,298348.00,-6904.00,1098.00,76946.00,375673.00,1081842.00,0.00,-1800.00,2344.00,209809.00,-14515.00,194230.00,-3072.00,-30017.00,63184.00,489961.00,144559.00,39760.00,215333.00,90309.00,-112500.00,-33314.00,156.00,963.00,-166.00,39436.00,486953.00,-178774.00
1996:Q4,2200283.00,2292598.00,2321123.00,634528.00,354873.00,1296989.00,34725.00,8.00,-28524.00,965456.00,982.00,45256.00,-85848.00,113313.00,3296.00,11392.00,-145781.00,34199.00,-182679.00,55675.00,-59203.00,6227.00,157548.00,136044.00,-13748.00,35252.00,-138452.00,155993.00,138574.00,57852.00,400620.00,23708.00,-12392.00,91080.00,148316.00,993981.00,0.00,0.00,-4.00,158242.00,-24099.00,65048.00,-3296.00,24293.00,96296.00,354851.00,15810.00,-4781.00,238137.00,105685.00,-29800.00,205183.00,-488.00,25189.00,-12180.00,89011.00,203977.00,-92315.00
1997:Q1,2262256.00,2137912.00,2381436.00,649297.00,362827.00,1319490.00,49758.00,64.00,-243524.00,778309.00,-11222.00,14284.00,24745.00,114483.00,76553.00,14844.00,-278528.00,19130.00,-65768.00,-62297.00,-11177.00,-158415.00,-25302.00,-17656.00,8404.00,-16050.00,-59057.00,95022.00,145462.00,47260.00,334024.00,-11914.00,-37949.00,103081.00,232523.00,1021833.00,0.00,-2072.00,436.00,232864.00,7017.00,108046.00,-1420.00,7246.00,111976.00,560110.00,200018.00,40598.00,277686.00,41808.00,-55800.00,42658.00,2840.00,25452.00,-41693.00,99430.00,157608.00,124344.00
1997:Q2,2317303.00,2665868.00,2439672.00,641012.00,369300.00,1340896.00,88388.00,76.00,226196.00,1189261.00,630.00,19360.00,-45730.00,227959.00,192124.00,-10964.00,-119745.00,4130.00,-133782.00,29369.00,-7053.00,-12409.00,90943.00,65780.00,19268.00,5895.00,-84808.00,142590.00,162101.00,51524.00,418900.00,-16103.00,-14421.00,80662.00,94239.00,963065.00,0.00,0.00,156.00,310186.00,20541.00,104177.00,244.00,44376.00,140848.00,524854.00,127813.00,58430.00,264798.00,73812.00,-58700.00,125450.00,2204.00,6887.00,-14869.00,139120.00,-72224.00,-348565.00
1997:Q3,2387302.00,2874093.00,2492708.00,665114.00,373575.00,1385991.00,67948.00,80.00,381385.00,1469001.00,2664.00,5376.00,-72516.00,263588.00,122156.00,15796.00,31795.00,22561.00,-72245.00,-42705.00,21015.00,103169.00,47636.00,29872.00,16744.00,1020.00,-280644.00,281891.00,59973.00,54580.00,384860.00,11050.00,-23240.00,74195.00,489841.00,1087616.00,0.00,0.00,1252.00,385964.00,14701.00,80953.00,-920.00,84410.00,206820.00,624133.00,-13456.00,160955.00,402562.00,74072.00,-91500.00,100007.00,-96.00,16470.00,-24952.00,116823.00,-40486.00,-486791.00
1997:Q4,2415445.00,2373793.00,2512899.00,678350.00,375059.00,1381754.00,77664.00,72.00,-139107.00,806026.00,17802.00,-33164.00,-10917.00,172529.00,14215.00,-2776.00,-106353.00,29896.00,-407849.00,243830.00,40035.00,-12266.00,159579.00,65460.00,18472.00,75647.00,-190304.00,207073.00,167280.00,32008.00,353068.00,-7315.00,-944.00,79154.00,-44908.00,945133.00,0.00,0.00,-4.00,122058.00,12645.00,-39184.00,1748.00,91564.00,55284.00,597719.00,132273.00,127501.00,246490.00,91456.00,-103500.00,203908.00,2000.00,5623.00,624.00,42692.00,74013.00,41652.00
1998:Q1,2511197.00,2764336.00,2577634.00,683118.00,387757.00,1401671.00,105100.00,-12.00,186703.00,1761645.00,1398.00,14456.00,9961.00,268011.00,160978.00,31128.00,22985.00,18834.00,16905.00,-173997.00,8090.00,153152.00,79713.00,103476.00,-11256.00,-12507.00,-299727.00,235913.00,128896.00,27284.00,472708.00,3986.00,-48382.00,175501.00,476839.00,1574942.00,0.00,0.00,320.00,435378.00,51068.00,7147.00,-2432.00,90275.00,289320.00,647558.00,74775.00,74606.00,464725.00,33452.00,-86700.00,162693.00,720.00,17487.00,-46338.00,88279.00,355545.00,-253139.00
1998:Q2,2552310.00,3129368.00,2593605.00,712323.00,406108.00,1437850.00,37340.00,-16.00,535763.00,2244375.00,5812.00,-22280.00,148287.00,62833.00,296459.00,-28904.00,476493.00,-20453.00,211030.00,160144.00,-6951.00,132724.00,62041.00,61464.00,-11912.00,12489.00,-178915.00,186698.00,49857.00,39112.00,490088.00,-31416.00,-43242.00,147061.00,584389.00,1708612.00,0.00,0.00,224.00,495465.00,3760.00,111955.00,-1440.00,90034.00,291156.00,796466.00,159359.00,70297.00,401785.00,165024.00,-71232.00,37003.00,2612.00,-21488.00,-41550.00,124516.00,386597.00,-577058.00
1998:Q3,2612856.00,3145498.00,2664734.00,726958.00,420164.00,1465209.00,52419.00,-16.00,480764.00,1621156.00,7828.00,-1908.00,-148771.00,67875.00,210944.00,-4640.00,280884.00,16038.00,82682.00,281181.00,-16574.00,-82444.00,113502.00,151036.00,-16476.00,-21058.00,-134775.00,9328.00,212491.00,32744.00,462816.00,31775.00,-7837.00,74275.00,414623.00,1140392.00,0.00,0.00,1700.00,150176.00,85568.00,-118780.00,-412.00,75000.00,108800.00,631872.00,97981.00,46293.00,393343.00,94256.00,-259360.00,103749.00,12.00,32605.00,-12253.00,58278.00,433612.00,-532642.00
1998:Q4,2628470.00,2214817.00,2752206.00,764133.00,439286.00,1488786.00,60017.00,-16.00,-537389.00,960307.00,9068.00,41432.00,-31688.00,286437.00,61882.00,17716.00,-186942.00,49913.00,-366981.00,240144.00,-4196.00,-105822.00,19175.00,-35512.00,18328.00,36359.00,-346287.00,171641.00,144444.00,78388.00,389620.00,-21561.00,-48830.00,119895.00,255916.00,1497696.00,0.00,0.00,-4.00,139793.00,-42956.00,-53842.00,12184.00,81483.00,142924.00,891613.00,62317.00,157602.00,575999.00,95696.00,-444856.00,132059.00,1824.00,7252.00,-42466.00,309083.00,503398.00,413653.00
1999:Q1,2699643.00,2852674.00,2811917.00,761416.00,447356.00,1519759.00,83394.00,-8.00,40757.00,1955036.00,-9162.00,29440.00,85935.00,-39485.00,158812.00,348.00,258516.00,35489.00,-99320.00,58376.00,29645.00,234326.00,-39558.00,-20876.00,-17044.00,-1638.00,63900.00,14163.00,200295.00,43528.00,262712.00,9607.00,-38799.00,237941.00,716844.00,1914279.00,0.00,-4000.00,0.00,277725.00,58321.00,-58073.00,-1532.00,80149.00,198860.00,925639.00,79525.00,128576.00,595765.00,121773.00,-27680.00,131073.00,676.00,-4584.00,-37579.00,43135.00,609874.00,-153031.00
1999:Q2,2684285.00,2723007.00,2853866.00,793786.00,469410.00,1555566.00,35112.00,-8.00,-130858.00,1700898.00,-4724.00,-11096.00,-3103.00,192730.00,160222.00,-11040.00,88145.00,41225.00,90524.00,102608.00,-33917.00,-112294.00,7405.00,4428.00,-21220.00,24197.00,-101548.00,145601.00,228176.00,58408.00,327540.00,27208.00,-72067.00,173574.00,495466.00,1831756.00,0.00,0.00,2068.00,269306.00,-2643.00,-5851.00,600.00,33324.00,243876.00,707600.00,29103.00,44993.00,517519.00,115985.00,-306800.00,248639.00,2696.00,45329.00,-71083.00,402022.00,531978.00,-38722.00
1999:Q3,2678765.00,2991338.00,2909361.00,809001.00,470373.00,1589482.00,40517.00,-12.00,81977.00,2011340.00,-8130.00,7324.00,28590.00,299395.00,79870.00,4384.00,221692.00,10682.00,-37914.00,178754.00,41372.00,28798.00,48167.00,78352.00,-18572.00,-11613.00,-46406.00,20851.00,330190.00,27860.00,326548.00,-10970.00,-70559.00,227025.00,525510.00,1929363.00,0.00,-4000.00,2000.00,317719.00,49757.00,-87811.00,32.00,75761.00,279980.00,896658.00,117465.00,42003.00,607973.00,129217.00,-104752.00,298582.00,228.00,-1732.00,-74667.00,125326.00,474001.00,-312573.00
1999:Q4,2704274.00,2736739.00,2987382.00,813772.00,477874.00,1611515.00,84241.00,-20.00,-250643.00,1785012.00,-6354.00,-10164.00,228667.00,369871.00,197364.00,2684.00,-296192.00,15412.00,80231.00,145590.00,25848.00,-563273.00,150707.00,140776.00,-12100.00,22031.00,-382519.00,215241.00,300475.00,66256.00,415188.00,18648.00,-90418.00,164312.00,441245.00,2035655.00,0.00,-4000.00,-4.00,210741.00,44037.00,32259.00,32.00,28210.00,106204.00,887558.00,63075.00,196096.00,545958.00,82429.00,-2240.00,288957.00,2004.00,24595.00,-93510.00,164525.00,557028.00,-32465.00
2000:Q1,2930097.00,2487336.00,3050867.00,877484.00,486783.00,1670463.00,16157.00,-20.00,-563531.00,1601432.00,1902.00,35124.00,-191267.00,345119.00,268984.00,2056.00,-228860.00,32307.00,-219497.00,34884.00,28051.00,-104605.00,221585.00,234320.00,428.00,-13163.00,-716192.00,219381.00,242150.00,49052.00,365944.00,22824.00,-33359.00,114850.00,882138.00,2164963.00,0.00,0.00,2160.00,36818.00,29752.00,-199018.00,-2064.00,28572.00,179576.00,1186935.00,107467.00,416490.00,539817.00,123161.00,108176.00,337241.00,1168.00,53044.00,-32847.00,144852.00,327414.00,442761.00
2000:Q2,2907067.00,3078603.00,3154461.00,859431.00,489957.00,1714658.00,90443.00,-28.00,-75858.00,1884494.00,-8328.00,-21268.00,-108540.00,443468.00,145495.00,-20396.00,-6433.00,24461.00,-272483.00,127377.00,24244.00,89969.00,-41180.00,-66988.00,-388.00,26196.00,-302560.00,23610.00,401323.00,31180.00,382512.00,-10695.00,-19194.00,181541.00,813960.00,1960352.00,0.00,-8000.00,3194.00,-173357.00,110448.00,-401995.00,1836.00,-15882.00,132236.00,945051.00,199697.00,-20003.00,571188.00,194169.00,-202520.00,429433.00,2624.00,2458.00,-22670.00,340204.00,643936.00,-171536.00
2000:Q3,2932231.00,3073798.00,3152358.00,868699.00,485263.00,1741195.00,57233.00,-32.00,-78560.00,1938631.00,-1544.00,-68304.00,-71233.00,325415.00,186527.00,-9080.00,164497.00,37889.00,-278306.00,173370.00,27001.00,204544.00,112713.00,75640.00,1620.00,35453.00,-668286.00,105906.00,426398.00,46048.00,386332.00,-53538.00,18090.00,122124.00,916565.00,2017191.00,0.00,-4000.00,4228.00,-2912.00,56128.00,-280794.00,-2424.00,51927.00,172252.00,821665.00,58425.00,6520.00,561527.00,195193.00,-42924.00,417367.00,216.00,-29864.00,21418.00,258556.00,573440.00,-141567.00
2000:Q4,2856132.00,3187141.00,3165861.00,872670.00,487661.00,1751215.00,54343.00,-28.00,21280.00,1874725.00,5370.00,55172.00,-129070.00,494070.00,159602.00,-20168.00,234763.00,6619.00,-26785.00,-38259.00,20010.00,273178.00,210181.00,190780.00,-284.00,19685.00,-507735.00,-33213.00,416309.00,45152.00,439552.00,-4250.00,-43483.00,133449.00,419025.00,1853445.00,0.00,-4000.00,-4.00,-68886.00,-4024.00,-214261.00,-1180.00,29879.00,120700.00,748452.00,39394.00,-26281.00,541682.00,193657.00,-335548.00,379659.00,1752.00,48806.00,-43099.00,254224.00,872090.00,-331009.00
2001:Q1,2891315.00,2910936.00,3075509.00,872830.00,501043.00,1732299.00,-30631.00,-32.00,-164573.00,1021714.00,-1154.00,-18328.00,-14776.00,395636.00,499709.00,-15480.00,-457880.00,30652.00,-118378.00,-512176.00,67746.00,74276.00,-71409.00,-57992.00,7944.00,-21361.00,-431174.00,9411.00,-236512.00,100820.00,407164.00,-21712.00,21573.00,133254.00,722572.00,1186287.00,0.00,0.00,1592.00,477943.00,-199164.00,133781.00,-2236.00,136378.00,409184.00,476434.00,-56255.00,-112111.00,470833.00,173966.00,-19400.00,-117614.00,636.00,-606.00,8597.00,180144.00,178561.00,-19621.00
2001:Q2,2866690.00,3215164.00,3096645.00,865924.00,517837.00,1724476.00,-11560.00,-32.00,118519.00,1052356.00,5040.00,-8664.00,-75589.00,369562.00,224202.00,-5608.00,-219500.00,27592.00,-319876.00,25482.00,38565.00,8737.00,19740.00,18420.00,16132.00,-14812.00,-428315.00,253706.00,-62480.00,101772.00,373404.00,-6384.00,-15312.00,105521.00,421260.00,933836.00,0.00,0.00,1304.00,-1728.00,-131524.00,-371570.00,1124.00,90914.00,409328.00,859208.00,-54784.00,46357.00,740653.00,126982.00,-59100.00,-74618.00,2372.00,-24481.00,-18828.00,208264.00,41443.00,-348474.00
2001:Q3,2809658.00,3088396.00,3067064.00,870077.00,531939.00,1695191.00,-30115.00,-28.00,21332.00,1567824.00,13868.00,-11180.00,69818.00,281455.00,274388.00,-17868.00,424048.00,-3302.00,85559.00,358948.00,79846.00,-97004.00,395496.00,365628.00,456.00,29412.00,-610188.00,-17218.00,-115408.00,12660.00,591660.00,78471.00,-18978.00,119951.00,96851.00,1546492.00,0.00,0.00,2232.00,471941.00,-44424.00,266697.00,-352.00,108897.00,141124.00,1143138.00,-52740.00,285313.00,823351.00,87214.00,-109400.00,-93852.00,28.00,81579.00,-28806.00,67072.00,12559.00,-278738.00
2001:Q4,2693969.00,2548852.00,3043642.00,937877.00,512125.00,1674501.00,-80829.00,-32.00,-494790.00,560414.00,508.00,5744.00,287201.00,205867.00,110085.00,-5376.00,41275.00,24514.00,52433.00,-208245.00,14001.00,158572.00,-148416.00,-188904.00,16248.00,24240.00,-277377.00,166214.00,-6967.00,81120.00,294628.00,-77400.00,-67035.00,136402.00,-186058.00,1055204.00,0.00,0.00,0.00,603024.00,42632.00,194137.00,-732.00,154552.00,212436.00,380790.00,-147009.00,-376450.00,690175.00,214074.00,-4600.00,-30497.00,2504.00,-28085.00,-27587.00,109788.00,49866.00,145117.00
2002:Q1,2705484.00,2616129.00,3095961.00,914802.00,538751.00,1642670.00,-214.00,-48.00,-479832.00,834154.00,-1934.00,1000.00,-272408.00,546835.00,-28149.00,-21976.00,107573.00,21939.00,-98384.00,40368.00,101205.00,42446.00,-83449.00,-59928.00,3344.00,-26865.00,-256271.00,140014.00,-124209.00,90552.00,476164.00,-89114.00,-71742.00,152316.00,268950.00,1313986.00,0.00,0.00,936.00,292071.00,-77770.00,46687.00,-1796.00,112094.00,212856.00,856289.00,-43946.00,-1249.00,793214.00,108270.00,-2476.00,80869.00,-272.00,-12001.00,-63474.00,91280.00,70764.00,89355.00
2002:Q2,2682287.00,2402961.00,3123836.00,919230.00,558380.00,1627158.00,19120.00,-52.00,-720875.00,829013.00,7190.00,9104.00,4170.00,160811.00,-106438.00,-5324.00,240907.00,14753.00,-119354.00,-145981.00,87393.00,404096.00,-133270.00,-139660.00,112.00,6278.00,-92819.00,116348.00,2022.00,94108.00,371736.00,61331.00,-74233.00,118860.00,54509.00,1549888.00,0.00,0.00,600.00,640215.00,-56842.00,413815.00,1788.00,147830.00,133624.00,626529.00,-195212.00,-54215.00,745070.00,130886.00,23964.00,99904.00,4000.00,13392.00,-83545.00,17264.00,207566.00,279326.00
2002:Q3,2676150.00,2660990.00,3154344.00,941630.00,560928.00,1626545.00,25293.00,-52.00,-493354.00,1000610.00,5424.00,12248.00,201618.00,468180.00,-6608.00,-21340.00,-35126.00,11679.00,5040.00,-193872.00,100175.00,41853.00,16890.00,-23628.00,-1120.00,41638.00,-108877.00,-14006.00,-125751.00,59448.00,437152.00,1473.00,-69045.00,115736.00,63193.00,1493964.00,0.00,0.00,2416.00,445990.00,-47790.00,387694.00,1580.00,164458.00,-59952.00,932426.00,-117157.00,-1634.00,956415.00,94802.00,-114256.00,55770.00,-116.00,30523.00,-78845.00,45592.00,174464.00,15160.00
