date,FA174090005.Q,FA153091003.Q,FA173020005.Q,FA173030005.Q,FA173034005.Q,FA174022005.Q,FA173061105.Q,FA153061705.Q,FA173062005.Q,FA153063005.Q,FA174023005.Q,FA153064105.Q,FA153064205.Q,FA163070005.Q,FA153040005.Q,FA153050005.Q,FA173099005.Q,FA175050005.Q,FA175012005.Q,FA175013005.Q,FA155111003.Q,FA155420003.Q,FA115020005.Q,FA176300005.Q,FA176320005.Q,FA176330005.Q,FA156300103.Q,FA172010005.Q,FA175012865.Q,FA175013865.Q,FA155111005.Q,FA155420003.Q,FA115020005.Q,FA174190005.Q,FA173165105.Q,FA173165205.Q,FA153166000.Q,FA153169005.Q,FA173199005.Q,FA175440005.Q,FA176007025.Q,FA155111005.Q,FA313154015.Q,FA156600075.Q,FA176007005.Q,FA156007015.Q,FA176007085.Q,FA156012005.Q,FA176007026.Q,FA176007006.Q,FA156007016.Q,FA176007086.Q
2009:Q4,1075452.00,-13164.00,-3356.00,438110.00,-419109.00,443686.00,560975.00,-295564.00,195988.00,-17713.00,-3264.00,-357486.00,498988.00,-764.00,33564.00,543424.00,-85176.00,1653446.00,389559.00,300699.00,977792.00,-9178.00,-5426.00,1584768.00,376935.00,287338.00,920495.00,68678.00,12624.00,13361.00,57297.00,-9178.00,-5426.00,87013.00,63687.00,13922.00,-76894.00,119712.00,-33414.00,-58558.00,998558.00,57297.00,548.00,4996.00,945709.00,615572.00,330137.00,10992954.00,9.08,8.60,5.60,3.00
2010:Q1,404788.00,-17008.00,-110294.00,218721.00,-248945.00,-162496.00,227045.00,123159.00,109348.00,-622049.00,17788.00,-322386.00,285363.00,6180.00,-3880.00,607724.00,134022.00,1656457.00,378673.00,309498.00,976375.00,-8899.00,810.00,1581017.00,371281.00,293247.00,916489.00,75440.00,7392.00,16251.00,59886.00,-8899.00,810.00,-404401.00,-348374.00,-22792.00,-84717.00,-24204.00,75686.00,-63745.00,820884.00,59886.00,-4390.00,4896.00,770284.00,582393.00,187891.00,11041455.00,7.43,6.98,5.27,1.70
2010:Q2,1120181.00,11476.00,49405.00,65419.00,-117050.00,224340.00,1013517.00,-402593.00,11634.00,-398216.00,15468.00,-12510.00,106121.00,6252.00,-992.00,607144.00,165108.00,1705417.00,395775.00,315879.00,999366.00,-8551.00,2948.00,1579093.00,371143.00,289962.00,917988.00,126324.00,24632.00,25917.00,81378.00,-8551.00,2948.00,6699.00,-16249.00,-25566.00,-67762.00,84140.00,32137.00,-18149.00,1221657.00,81378.00,-1967.00,4948.00,1147194.00,654370.00,492824.00,11197645.00,10.91,10.24,5.84,4.40
2010:Q3,342354.00,10136.00,70399.00,258195.00,-133355.00,-890275.00,67829.00,-1476.00,5473.00,-962101.00,44056.00,-171464.00,272194.00,6316.00,42788.00,658496.00,174868.00,1688679.00,361410.00,317525.00,1009131.00,-8304.00,8917.00,1579823.00,371721.00,289483.00,918619.00,108856.00,-10311.00,28042.00,90512.00,-8304.00,8917.00,-169149.00,-117773.00,-44558.00,-2965.00,71276.00,-75129.00,-4417.00,615941.00,90512.00,-4342.00,4948.00,534719.00,652130.00,-117411.00,11286659.00,5.46,4.74,5.78,-1.04
2010:Q4,1092054.00,13584.00,135686.00,128406.00,-221869.00,466195.00,-26910.00,296846.00,157060.00,39198.00,7852.00,-394031.00,193350.00,6320.00,-8656.00,634364.00,130854.00,1725646.00,370300.00,326620.00,1035136.00,-8157.00,1747.00,1583565.00,373976.00,290141.00,919448.00,142081.00,-3676.00,36479.00,115688.00,-8157.00,1747.00,40473.00,-51351.00,-40662.00,42908.00,179332.00,-89755.00,-27113.00,1166549.00,115688.00,-2214.00,4908.00,1057982.00,631135.00,426847.00,11425721.00,10.21,9.26,5.52,3.74
2011:Q1,719425.00,9348.00,235060.00,238423.00,88969.00,-715195.00,-970042.00,680596.00,-20160.00,-405589.00,17904.00,-58729.00,170235.00,14168.00,45328.00,474928.00,198986.00,1740333.00,370283.00,326709.00,1047794.00,-8249.00,3796.00,1582407.00,365519.00,292017.00,924871.00,157926.00,4764.00,34692.00,122923.00,-8249.00,3796.00,138644.00,-81828.00,-3919.00,102307.00,151128.00,-29044.00,1653.00,740360.00,122923.00,-3866.00,4444.00,625747.00,728401.00,-102654.00,11652202.00,6.35,5.37,6.25,-0.88
2011:Q2,1718562.00,-17248.00,290670.00,774478.00,73719.00,-267301.00,-316826.00,-50363.00,-57135.00,157023.00,182620.00,-252417.00,192006.00,14324.00,54636.00,473468.00,199607.00,1756950.00,376481.00,335839.00,1045034.00,-7931.00,7527.00,1594647.00,368842.00,293247.00,932558.00,162303.00,7639.00,42592.00,112476.00,-7931.00,7527.00,-154027.00,-63895.00,-6045.00,90338.00,-9448.00,-164976.00,-123.00,2034768.00,112476.00,-2312.00,4421.00,1929025.00,699330.00,1229695.00,11751673.00,17.31,16.41,5.95,10.46
2011:Q3,2145499.00,-3656.00,578210.00,-8868.00,-30549.00,813050.00,266844.00,18634.00,2741.00,524831.00,34808.00,-261875.00,104543.00,14480.00,113712.00,512380.00,279264.00,1785699.00,383867.00,353242.00,1055838.00,-7682.00,434.00,1610067.00,371525.00,293868.00,944674.00,175632.00,12342.00,59374.00,111164.00,-7682.00,434.00,-296601.00,-99383.00,-13079.00,100370.00,-240016.00,-44493.00,-2523.00,2615208.00,111164.00,-2177.00,4421.00,2510642.00,718604.00,1792038.00,11876634.00,22.02,21.14,6.05,15.09
2011:Q4,1146510.00,-28088.00,195339.00,499915.00,-210771.00,466594.00,280036.00,-296040.00,13361.00,469237.00,-258936.00,-439648.00,126559.00,14480.00,66042.00,478456.00,236567.00,1848848.00,394720.00,365830.00,1080262.00,-7504.00,15540.00,1618833.00,373650.00,294294.00,950889.00,230015.00,21070.00,71536.00,129373.00,-7504.00,15540.00,97430.00,-87441.00,-16174.00,151239.00,-51184.00,100990.00,2737.00,1281833.00,129373.00,-1245.00,4355.00,1158060.00,694184.00,463876.00,11924909.00,10.75,9.71,5.82,3.89
2012:Q1,664512.00,-4412.00,357795.00,378710.00,-9249.00,-1007232.00,-271835.00,-287440.00,-150902.00,-297055.00,20124.00,-228982.00,345539.00,8960.00,-54102.00,619968.00,237394.00,1901584.00,418511.00,370418.00,1117107.00,-7718.00,3266.00,1620204.00,367513.00,302123.00,950568.00,281380.00,50998.00,68295.00,166539.00,-7718.00,3266.00,532511.00,-72463.00,126378.00,132534.00,114228.00,231835.00,6610.00,419991.00,166539.00,-4005.00,4484.00,261941.00,827981.00,-566040.00,12189994.00,3.45,2.15,6.79,-4.64
2012:Q2,2349991.00,-22240.00,169105.00,438727.00,25083.00,955841.00,712857.00,113191.00,-18628.00,148420.00,44948.00,15575.00,189099.00,8956.00,-75152.00,383656.00,216393.00,1922768.00,424061.00,384523.00,1119774.00,-7821.00,2231.00,1633548.00,370969.00,302705.00,959874.00,289220.00,53092.00,81818.00,159900.00,-7821.00,2231.00,536090.00,-63326.00,121460.00,190394.00,-93632.00,381194.00,7897.00,2111017.00,159900.00,-2065.00,4551.00,1957733.00,905725.00,1052008.00,12321330.00,17.13,15.89,7.35,8.54
2012:Q3,1044594.00,5360.00,82127.00,184819.00,-26163.00,-324753.00,-145293.00,140149.00,-139958.00,-179651.00,5288.00,-19807.00,424528.00,9052.00,-4220.00,485272.00,223091.00,1936760.00,438669.00,384100.00,1131710.00,-7923.00,-9796.00,1646844.00,374401.00,305687.00,966756.00,289916.00,64268.00,78413.00,164954.00,-7923.00,-9796.00,396606.00,-95005.00,118594.00,145047.00,101344.00,126625.00,10512.00,948415.00,164954.00,-2613.00,4621.00,790695.00,878530.00,-87835.00,12355422.00,7.68,6.40,7.11,-0.71
2012:Q4,1649777.00,-10228.00,347105.00,687055.00,29749.00,109757.00,610815.00,-238521.00,-176729.00,-85808.00,-9708.00,-497682.00,258230.00,9056.00,11532.00,494940.00,219970.00,1981165.00,465829.00,385486.00,1149457.00,-8024.00,-11583.00,1659564.00,377468.00,309465.00,972631.00,321601.00,88361.00,76021.00,176826.00,-8024.00,-11583.00,645592.00,-76869.00,121874.00,188373.00,142616.00,269597.00,-64898.00,1260888.00,176826.00,-1141.00,4787.00,1089990.00,1174552.00,-84562.00,12748128.00,9.89,8.55,9.21,-0.66
2013:Q1,1192347.00,12876.00,309480.00,27773.00,28297.00,-909863.00,-121731.00,-238489.00,-41957.00,-507686.00,-54260.00,476978.00,519794.00,5564.00,-4484.00,474156.00,306036.00,2046496.00,489546.00,384774.00,1168044.00,-7988.00,12120.00,1671339.00,387854.00,308583.00,974902.00,375157.00,101692.00,76191.00,193142.00,-7988.00,12120.00,338736.00,-44688.00,104505.00,181493.00,16972.00,80454.00,18032.00,1246800.00,193142.00,-3195.00,5293.00,1062145.00,590397.00,471748.00,12259292.00,10.17,8.66,4.82,3.85
2013:Q2,1264267.00,15248.00,-72789.00,221735.00,121783.00,-557301.00,120816.00,-84342.00,-74881.00,-518895.00,198544.00,506956.00,80.00,5624.00,14752.00,491020.00,318616.00,2075601.00,510136.00,392135.00,1166938.00,-7965.00,14357.00,1690189.00,392561.00,313853.00,983775.00,385412.00,117575.00,78282.00,183163.00,-7965.00,14357.00,330323.00,-27577.00,91898.00,150910.00,-15976.00,131069.00,19096.00,1338452.00,183163.00,-1708.00,5222.00,1162219.00,638370.00,523849.00,12335893.00,10.85,9.42,5.17,4.25
2013:Q3,950488.00,-92.00,4611.00,398755.00,33057.00,32708.00,74331.00,119620.00,-50979.00,-110263.00,-16724.00,-543762.00,173715.00,5688.00,23256.00,513368.00,325908.00,2109879.00,524584.00,396559.00,1170934.00,-7937.00,25739.00,1705576.00,396821.00,319636.00,989119.00,404303.00,127763.00,76923.00,181815.00,-7937.00,25739.00,596287.00,69457.00,83830.00,193914.00,45200.00,203885.00,20878.00,779382.00,181815.00,-3357.00,5107.00,606032.00,661115.00,-55083.00,12453821.00,6.26,4.87,5.31,-0.44
2013:Q4,1596881.00,-17636.00,338338.00,240581.00,-53565.00,-254024.00,-176544.00,84021.00,-55042.00,-106459.00,98432.00,110048.00,229984.00,5688.00,14284.00,551644.00,333109.00,2126940.00,528297.00,404712.00,1178811.00,-7902.00,23022.00,1723013.00,402160.00,326845.00,994008.00,403927.00,126137.00,77867.00,184803.00,-7902.00,23022.00,441166.00,11318.00,89828.00,177062.00,103668.00,59290.00,21886.00,1581528.00,184803.00,-692.00,5001.00,1402418.00,590570.00,811848.00,12534347.00,12.62,11.19,4.71,6.48
2014:Q1,1023763.00,-3764.00,175448.00,529139.00,131398.00,-759169.00,-685535.00,89843.00,-66861.00,-96614.00,206816.00,-246518.00,296931.00,6904.00,21568.00,287360.00,377648.00,2125347.00,537242.00,411244.00,1182265.00,-7985.00,2581.00,1736799.00,415349.00,327453.00,993997.00,388548.00,121893.00,83791.00,188268.00,-7985.00,2581.00,649972.00,-4501.00,192042.00,209315.00,-75472.00,328587.00,20657.00,782996.00,188268.00,-2974.00,5075.00,602777.00,676149.00,-73372.00,12735841.00,6.15,4.73,5.31,-0.58
2014:Q2,1784073.00,-4900.00,316051.00,172746.00,33950.00,-115653.00,-316955.00,-261.00,-63003.00,264565.00,-26204.00,494626.00,225034.00,6904.00,30788.00,270032.00,380699.00,2179013.00,554107.00,410973.00,1213222.00,-7980.00,8691.00,1748708.00,419689.00,328654.00,1000365.00,430305.00,134418.00,82319.00,212857.00,-7980.00,8691.00,1052367.00,28372.00,185709.00,240473.00,225648.00,372166.00,19538.00,1181548.00,212857.00,-1011.00,5105.00,974808.00,734244.00,240564.00,12962431.00,9.12,7.52,5.66,1.86
2014:Q3,1276188.00,11308.00,-28837.00,304385.00,-81048.00,221726.00,-105285.00,259002.00,-66956.00,134966.00,94356.00,-117020.00,173434.00,6904.00,36760.00,284392.00,369828.00,2221508.00,568756.00,419897.00,1231334.00,-8012.00,9533.00,1768740.00,425562.00,334144.00,1009034.00,452768.00,143194.00,85753.00,222300.00,-8012.00,9533.00,769788.00,21468.00,185094.00,226490.00,60988.00,275748.00,-21109.00,938060.00,222300.00,-2714.00,5168.00,723643.00,752472.00,-28829.00,13127448.00,7.15,5.51,5.73,-0.22
2014:Q4,2654566.00,-28120.00,107282.00,809618.00,-174792.00,491807.00,209344.00,72524.00,-40492.00,250432.00,-94076.00,540558.00,271357.00,6904.00,51400.00,348016.00,324613.00,2257278.00,591225.00,417592.00,1247063.00,-8079.00,9477.00,1785625.00,430431.00,338159.00,1017035.00,471653.00,160794.00,79433.00,230028.00,-8079.00,9477.00,715320.00,110277.00,189047.00,210890.00,-78332.00,283438.00,19337.00,2430236.00,230028.00,-1429.00,5238.00,2206875.00,741222.00,1465653.00,13265253.00,18.32,16.64,5.59,11.05
2015:Q1,1693207.00,-2992.00,458681.00,530803.00,-146450.00,-432204.00,-13346.00,-152526.00,-92832.00,-173501.00,12104.00,519628.00,48931.00,6904.00,50516.00,416124.00,231162.00,2299440.00,610239.00,425927.00,1252658.00,-8160.00,18776.00,1789537.00,430773.00,341473.00,1017291.00,509903.00,179466.00,84454.00,235367.00,-8160.00,18776.00,637463.00,33337.00,154144.00,203872.00,-58956.00,305067.00,20468.00,1586115.00,235367.00,-2588.00,5209.00,1358545.00,735637.00,622908.00,13276493.00,11.95,10.23,5.54,4.69
2015:Q2,1073588.00,-20620.00,60376.00,211429.00,100822.00,-141397.00,173136.00,121724.00,-23421.00,-412835.00,-121756.00,167014.00,63596.00,6904.00,22176.00,450916.00,274127.00,2338135.00,631638.00,427290.00,1273596.00,-8224.00,13835.00,1802107.00,433393.00,342018.00,1026696.00,536028.00,198245.00,85272.00,246900.00,-8224.00,13835.00,962698.00,201704.00,204366.00,266634.00,44568.00,245426.00,21129.00,668046.00,246900.00,-1303.00,5152.00,427601.00,773539.00,-345938.00,13464692.00,4.96,3.18,5.74,-2.57
2015:Q3,1711951.00,-14996.00,-160162.00,788458.00,-134836.00,1050355.00,628483.00,362817.00,-6865.00,65919.00,-14800.00,-623112.00,102147.00,6904.00,48992.00,397072.00,265928.00,2370765.00,655403.00,429117.00,1284318.00,-8249.00,10176.00,1824707.00,438570.00,345485.00,1040652.00,546058.00,216833.00,83632.00,243666.00,-8249.00,10176.00,491326.00,149177.00,187376.00,244104.00,-294240.00,204909.00,21627.00,1788309.00,243666.00,-2555.00,5077.00,1552275.00,798502.00,753773.00,13611672.00,13.14,11.40,5.87,5.54
2015:Q4,1884770.00,-17908.00,379757.00,579018.00,26681.00,122158.00,95027.00,445109.00,-119751.00,-298227.00,-112572.00,9029.00,18430.00,6904.00,20748.00,521956.00,330570.00,2389661.00,677289.00,423429.00,1291004.00,-8235.00,6174.00,1839608.00,442141.00,348034.00,1049433.00,550053.00,235148.00,75395.00,241571.00,-8235.00,6174.00,1030336.00,179437.00,230508.00,216339.00,2456.00,401596.00,22740.00,1427227.00,241571.00,-2447.00,5022.00,1193125.00,826758.00,366367.00,13726358.00,10.40,8.69,6.02,2.67
2016:Q1,1687144.00,3308.00,352894.00,178437.00,117588.00,46753.00,54194.00,-182961.00,-23210.00,198730.00,166144.00,96170.00,-198830.00,6904.00,13204.00,580192.00,324380.00,2395023.00,697493.00,418442.00,1286160.00,-8209.00,1137.00,1818009.00,444158.00,350116.00,1023735.00,577014.00,253335.00,68326.00,262425.00,-8209.00,1137.00,759739.00,165055.00,187126.00,196739.00,-94000.00,304819.00,22798.00,1527218.00,262425.00,-2887.00,5028.00,1272707.00,845483.00,427224.00,13807411.00,11.06,9.22,6.12,3.09
2016:Q2,1458874.00,-8280.00,-3547.00,581214.00,-25011.00,-460532.00,354008.00,-219106.00,-45681.00,-549753.00,1208.00,551744.00,125402.00,6904.00,74124.00,332216.00,283432.00,2411625.00,698177.00,418905.00,1308149.00,-8192.00,-5414.00,1841936.00,448849.00,356614.00,1036473.00,569689.00,249328.00,62291.00,271676.00,-8192.00,-5414.00,992886.00,259174.00,208677.00,228913.00,44076.00,252046.00,16147.00,1051824.00,271676.00,-3153.00,5069.00,788370.00,822798.00,-34428.00,13977305.00,7.53,5.64,5.89,-0.25
2016:Q3,1322076.00,-820.00,-88515.00,1461660.00,-246755.00,107059.00,378404.00,-211923.00,8525.00,-67947.00,-102244.00,-744308.00,214891.00,6904.00,28816.00,307980.00,377409.00,2439338.00,700138.00,417641.00,1330719.00,-8184.00,-976.00,1860888.00,452379.00,363257.00,1045252.00,578450.00,247759.00,54384.00,285467.00,-8184.00,-976.00,980745.00,315627.00,253875.00,261415.00,92912.00,56916.00,22443.00,942224.00,285467.00,-2518.00,5138.00,664413.00,827973.00,-163560.00,14128689.00,6.67,4.70,5.86,-1.16
2016:Q4,1288943.00,-2487.00,-18938.00,732821.00,-3038.00,84617.00,51050.00,133714.00,106337.00,-206484.00,-85021.00,-57625.00,-32497.00,6904.00,42703.00,331498.00,290007.00,2494791.00,724224.00,420493.00,1356222.00,-8185.00,2037.00,1874312.00,456004.00,367718.00,1050590.00,620479.00,268220.00,52775.00,305632.00,-8185.00,2037.00,914107.00,318989.00,220275.00,228757.00,-85166.00,231252.00,386.00,995701.00,305632.00,-1058.00,5180.00,696307.00,800553.00,-104246.00,14268467.00,6.98,4.88,5.61,-0.73
