1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1972:Q4,3277.00,2257.00,1948.00,28.00,1920.00,309.00,94985.00,-28.00,0.00,113.00,0.00,152.00,846.00,498.00,0.00,2143.00,18682.00,-661.00,8729.00,3491.00,2229.00,4894.00,46838.00,15753.00,4582.00,20575.00,5928.00,6627.00,-44.00,268.00,0.00,195.00,18695.00,94676.00,-2995.00,28052.00,21837.00,0.00,1622.00,6860.00,1801.00,2578.00,2481.00,9375.00,6014.00,3253.00,108.00,649.00,-599.00,20.00,1723.00,19526.00,52.00,0.00,12.00,8542.00,1020.00
1973:Q1,3466.00,5580.00,2139.00,26.00,2113.00,3442.00,59310.00,-115.00,0.00,107.00,0.00,-339.00,-472.00,509.00,0.00,3183.00,2765.00,259.00,-3097.00,1958.00,1046.00,2599.00,34155.00,11623.00,2841.00,15609.00,4082.00,2698.00,286.00,208.00,0.00,207.00,16118.00,55868.00,-1124.00,-15287.00,31904.00,0.00,5932.00,4858.00,389.00,2760.00,1709.00,-3549.00,-1713.00,-1959.00,123.00,1791.00,-372.00,10.00,1761.00,18900.00,593.00,184.00,29.00,10238.00,-2115.00
1973:Q2,3536.00,3201.00,2348.00,30.00,2317.00,854.00,78317.00,-10.00,0.00,111.00,0.00,-3609.00,109.00,481.00,0.00,1231.00,10417.00,1746.00,-1232.00,4207.00,2133.00,3563.00,48565.00,13380.00,4454.00,22897.00,7834.00,4080.00,288.00,168.00,0.00,219.00,16267.00,77463.00,-4060.00,10648.00,19658.00,0.00,3471.00,8984.00,1954.00,6493.00,537.00,5457.00,1487.00,3832.00,138.00,1785.00,-248.00,10.00,1808.00,18681.00,-660.00,168.00,22.00,11739.00,335.00
1973:Q3,3541.00,5152.00,2492.00,10.00,2482.00,2660.00,74311.00,18.00,0.00,83.00,0.00,11889.00,171.00,695.00,0.00,1776.00,6235.00,1624.00,-2742.00,3640.00,1872.00,1841.00,37926.00,6050.00,5359.00,20217.00,6300.00,1586.00,-52.00,141.00,0.00,229.00,13614.00,71651.00,15283.00,-9672.00,14837.00,0.00,3405.00,10249.00,2495.00,6529.00,1225.00,2194.00,-196.00,2385.00,5.00,1340.00,-118.00,10.00,1817.00,19288.00,252.00,166.00,32.00,12568.00,-1611.00
1973:Q4,3659.00,4622.00,2621.00,2.00,2619.00,2001.00,82521.00,14.00,0.00,102.00,0.00,-6086.00,767.00,502.00,0.00,2719.00,22738.00,3795.00,7972.00,3440.00,4280.00,3251.00,35139.00,10115.00,2413.00,17569.00,5042.00,5752.00,336.00,126.00,0.00,244.00,20168.00,80520.00,-10309.00,30930.00,12017.00,0.00,3183.00,8184.00,2114.00,4149.00,1921.00,6788.00,2980.00,3774.00,34.00,652.00,-390.00,10.00,1787.00,20084.00,-27.00,189.00,25.00,7397.00,-963.00
1974:Q1,3690.00,2279.00,2777.00,27.00,2749.00,-498.00,49998.00,13.00,0.00,97.00,0.00,269.00,-624.00,585.00,0.00,5144.00,8564.00,3455.00,-2657.00,2541.00,2503.00,2722.00,20619.00,4338.00,4055.00,13409.00,-1183.00,365.00,204.00,154.00,0.00,260.00,14349.00,50496.00,5350.00,-21173.00,25913.00,263.00,4678.00,5852.00,4036.00,1709.00,107.00,-4308.00,-1730.00,-2645.00,67.00,265.00,-106.00,20.00,1750.00,19914.00,517.00,191.00,65.00,11305.00,1411.00
1974:Q2,3634.00,4802.00,2925.00,19.00,2906.00,1878.00,84249.00,47.00,0.00,111.00,0.00,1574.00,114.00,883.00,0.00,3075.00,14276.00,4175.00,76.00,3027.00,2870.00,4128.00,49654.00,19850.00,7632.00,17097.00,5075.00,2442.00,289.00,125.00,0.00,273.00,11386.00,82371.00,1136.00,9770.00,21923.00,307.00,5943.00,9814.00,2476.00,5937.00,1401.00,5700.00,989.00,4702.00,9.00,734.00,-24.00,20.00,1705.00,20860.00,-672.00,204.00,-9.00,4960.00,-1168.00
1974:Q3,3786.00,122.00,3080.00,21.00,3060.00,-2959.00,62379.00,83.00,0.00,145.00,0.00,8728.00,328.00,1238.00,0.00,3137.00,10040.00,5307.00,-968.00,2313.00,-448.00,3836.00,30677.00,4509.00,8085.00,13879.00,4204.00,1514.00,700.00,121.00,0.00,290.00,5378.00,65337.00,9488.00,-5471.00,11224.00,816.00,1568.00,15592.00,4518.00,9127.00,1947.00,2375.00,-802.00,3149.00,28.00,721.00,-51.00,20.00,1729.00,21837.00,294.00,201.00,-10.00,5004.00,3664.00
1974:Q4,3687.00,3805.00,3162.00,-4.00,3166.00,643.00,50395.00,-44.00,0.00,183.00,0.00,-12893.00,842.00,1644.00,0.00,2551.00,15942.00,283.00,6029.00,3141.00,2113.00,4376.00,24875.00,10077.00,5977.00,8737.00,84.00,2409.00,-51.00,135.00,0.00,307.00,14495.00,49752.00,-16692.00,23830.00,18853.00,993.00,1641.00,10201.00,2417.00,4312.00,3472.00,2677.00,646.00,2006.00,25.00,457.00,232.00,20.00,1822.00,21673.00,-54.00,197.00,-10.00,-16088.00,-118.00
1975:Q1,3774.00,2323.00,3155.00,14.00,3142.00,-832.00,33656.00,25.00,0.00,201.00,0.00,4192.00,-252.00,1526.00,0.00,2351.00,23816.00,113.00,11606.00,2971.00,178.00,8948.00,-15282.00,-14660.00,-2392.00,5996.00,-4226.00,1586.00,-185.00,162.00,0.00,325.00,15191.00,34488.00,-1215.00,-20788.00,27338.00,1241.00,1515.00,3945.00,361.00,2595.00,989.00,-8843.00,-4808.00,-4033.00,-2.00,-202.00,211.00,20.00,1903.00,22176.00,448.00,159.00,104.00,6476.00,1450.00
1975:Q2,3783.00,2701.00,3195.00,19.00,3176.00,-494.00,53689.00,8.00,100.00,234.00,0.00,-5563.00,332.00,752.00,0.00,2677.00,31106.00,-3641.00,17364.00,3127.00,2652.00,11604.00,14691.00,2117.00,-103.00,10747.00,1930.00,2811.00,-104.00,177.00,0.00,346.00,6122.00,54182.00,-13695.00,20374.00,21884.00,41.00,1596.00,441.00,-843.00,1133.00,151.00,-857.00,-567.00,-263.00,-27.00,-247.00,-130.00,20.00,1971.00,23005.00,-863.00,127.00,106.00,409.00,1082.00
1975:Q3,3789.00,-41.00,3272.00,5.00,3267.00,-3313.00,53784.00,93.00,0.00,247.00,0.00,5927.00,75.00,125.00,0.00,-10374.00,17244.00,-2150.00,12689.00,2803.00,1697.00,2205.00,12394.00,-4996.00,1095.00,11298.00,4997.00,1600.00,628.00,167.00,0.00,365.00,25294.00,57097.00,13531.00,-4579.00,17189.00,47.00,-7496.00,1936.00,-1609.00,2116.00,1429.00,-5998.00,-4728.00,-1227.00,-43.00,-43.00,-237.00,20.00,2020.00,24282.00,168.00,139.00,106.00,16012.00,3830.00
